"","...1","method","dataset","series","time_fit","time_detect","time_detect_RT","time_RT","precision","recall","f1","precision_soft","recall_soft","f1_soft","precision_RT","recall_RT","f1_RT","precision_RT_soft","recall_RT_soft","f1_RT_soft"
"325",25,"lstm","A3Benchmark","TS30",35.9974236488342,0.00506806373596191,0.00540947914123535,2.17196130752563,0.333333333333333,1,0.5,0.333333333333333,1,0.5,1,1,1,1,1,1
"326",26,"lstm","A3Benchmark","TS31",61.3477463722229,0.0147593021392822,0.0144407749176025,1.48790240287781,1,1,1,1,1,1,1,1,1,1,1,1
"327",27,"lstm","A3Benchmark","TS32",61.6161987781525,0.00476741790771484,0.00487971305847168,3.17696523666382,1,0.928571428571429,0.962962962962963,1,0.928571428571429,0.962962962962963,0.785714285714286,0.785714285714286,0.785714285714286,0.9,0.9,0.9
"328",28,"lstm","A3Benchmark","TS33",61.9428992271423,0.00479030609130859,0.0045320987701416,2.04956150054932,0.888888888888889,1,0.941176470588235,0.888888888888889,1,0.941176470588235,0.8,1,0.888888888888889,0.8,1,0.888888888888889
"329",29,"lstm","A3Benchmark","TS34",61.4477813243866,0.00504422187805176,0.00448989868164062,1.76613521575928,0.0454545454545455,1,0.0869565217391304,0.0454545454545455,1,0.0869565217391304,0.037037037037037,1,0.0714285714285714,0.037037037037037,1,0.0714285714285714
"330",30,"lstm","A3Benchmark","TS35",66.1758661270142,0.0049433708190918,0.00473189353942871,2.83859753608704,0.5,1,0.666666666666667,0.5,1,0.666666666666667,1,1,1,1,1,1
"331",31,"lstm","A3Benchmark","TS36",58.7706122398376,0.00520157814025879,0.00449419021606445,4.72246599197388,0.666666666666667,1,0.8,0.666666666666667,1,0.8,1,1,1,1,1,1
"332",32,"lstm","A3Benchmark","TS37",56.2096111774445,0.00501608848571777,0.00482416152954102,3.76172637939453,1,1,1,1,1,1,1,1,1,1,1,1
"333",33,"lstm","A3Benchmark","TS38",37.9704976081848,0.00454115867614746,0.00480270385742188,1.25564646720886,0.25,1,0.4,0.25,1,0.4,1,1,1,1,1,1
"334",34,"lstm","A3Benchmark","TS39",36.3721225261688,0.00506901741027832,0.00500082969665527,2.07712244987488,0.423076923076923,0.916666666666667,0.578947368421053,0.453846153846154,0.983333333333333,0.621052631578947,1,1,1,1,1,1
"335",35,"lstm","A3Benchmark","TS4",52.4952371120453,0.00524115562438965,0.00466799736022949,3.15692329406738,1,1,1,1,1,1,1,1,1,1,1,1
"336",36,"lstm","A3Benchmark","TS40",39.1544964313507,0.00491929054260254,0.00458574295043945,2.32188391685486,0.4375,0.7,0.538461538461538,0.4875,0.78,0.6,0.888888888888889,0.8,0.842105263157895,0.977777777777778,0.88,0.926315789473684
"337",37,"lstm","A3Benchmark","TS41",66.5364637374878,0.00522422790527344,0.00466179847717285,1.32110595703125,1,1,1,1,1,1,0.928571428571429,0.928571428571429,0.928571428571429,0.985714285714286,0.985714285714286,0.985714285714286
"338",38,"lstm","A3Benchmark","TS42",39.1046586036682,0.00481653213500977,0.00450778007507324,11.212296962738,0.421052631578947,0.5,0.457142857142857,0.484210526315789,0.575,0.525714285714286,1,0.9375,0.967741935483871,1,0.9375,0.967741935483871
"339",39,"lstm","A3Benchmark","TS43",35.3235485553741,0.00469541549682617,0.00520133972167969,1.89960503578186,0.368421052631579,0.466666666666667,0.411764705882353,0.452631578947368,0.573333333333333,0.505882352941177,0.833333333333333,1,0.909090909090909,0.833333333333333,1,0.909090909090909
"340",40,"lstm","A3Benchmark","TS44",59.5109779834747,0.0050201416015625,0.00450253486633301,2.48542904853821,1,0.875,0.933333333333333,1,0.875,0.933333333333333,1,0.875,0.933333333333333,1,0.875,0.933333333333333
"341",41,"lstm","A3Benchmark","TS45",58.8127264976501,0.00480771064758301,0.00465130805969238,2.26990747451782,0.3125,1,0.476190476190476,0.3125,1,0.476190476190476,0.235294117647059,0.8,0.363636363636364,0.282352941176471,0.96,0.436363636363636
"342",42,"lstm","A3Benchmark","TS46",41.9349670410156,0.00496625900268555,0.00453090667724609,2.61176657676697,0.142857142857143,0.666666666666667,0.235294117647059,0.142857142857143,0.666666666666667,0.235294117647059,1,1,1,1,1,1
"343",43,"lstm","A3Benchmark","TS47",50.4843809604645,0.00466704368591309,0.00470685958862305,3.0569920539856,0.75,0.8,0.774193548387097,0.9,0.96,0.929032258064516,1,1,1,1,1,1
"344",44,"lstm","A3Benchmark","TS48",38.4819948673248,0.00474882125854492,0.00476908683776855,2.40913414955139,0.466666666666667,0.538461538461538,0.5,0.493333333333333,0.569230769230769,0.528571428571428,0.923076923076923,0.923076923076923,0.923076923076923,0.923076923076923,0.923076923076923,0.923076923076923
"345",45,"lstm","A3Benchmark","TS49",56.6342859268188,0.014594554901123,0.00492954254150391,2.22049713134766,0.8125,0.8125,0.8125,0.9125,0.9125,0.9125,0.9375,0.9375,0.9375,0.9875,0.9875,0.9875
"346",46,"lstm","A3Benchmark","TS5",59.3265204429626,0.00493645668029785,0.0051264762878418,1.295330286026,0.666666666666667,1,0.8,0.666666666666667,1,0.8,1,1,1,1,1,1
"347",47,"lstm","A3Benchmark","TS50",35.6015706062317,0.0141465663909912,0.0048069953918457,2.31662797927856,0,0,NA,0.1,0.228571428571429,0.139130434782609,0.666666666666667,0.857142857142857,0.75,0.666666666666667,0.857142857142857,0.75
"348",48,"lstm","A3Benchmark","TS51",53.7800896167755,0.00486302375793457,0.00473737716674805,4.89771294593811,0.4375,0.538461538461538,0.482758620689655,0.4875,0.6,0.537931034482759,1,1,1,1,1,1
"349",49,"lstm","A3Benchmark","TS52",55.7359530925751,0.00503396987915039,0.0143852233886719,2.42926025390625,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333
"350",50,"lstm","A3Benchmark","TS53",66.6861927509308,0.00475525856018066,0.00470066070556641,1.33313608169556,0.933333333333333,0.933333333333333,0.933333333333333,0.986666666666667,0.986666666666667,0.986666666666667,1,0.933333333333333,0.96551724137931,1,0.933333333333333,0.96551724137931
"351",51,"lstm","A3Benchmark","TS54",61.3115754127502,0.00494241714477539,0.00486421585083008,2.89861488342285,0.875,0.875,0.875,0.975,0.975,0.975,0.9375,0.9375,0.9375,0.9875,0.9875,0.9875
"352",52,"lstm","A3Benchmark","TS55",51.1257827281952,0.00485682487487793,0.00835156440734863,2.61498212814331,1,0.916666666666667,0.956521739130435,1,0.916666666666667,0.956521739130435,1,0.916666666666667,0.956521739130435,1,0.916666666666667,0.956521739130435
"353",53,"lstm","A3Benchmark","TS56",47.7364101409912,0.00514483451843262,0.0052344799041748,2.9992983341217,0.0714285714285714,1,0.133333333333333,0.0714285714285714,1,0.133333333333333,0.333333333333333,1,0.5,0.333333333333333,1,0.5
"354",54,"lstm","A3Benchmark","TS57",51.0731599330902,0.00524711608886719,0.00443148612976074,2.34606623649597,0.818181818181818,1,0.9,0.818181818181818,1,0.9,1,1,1,1,1,1
"355",55,"lstm","A3Benchmark","TS58",65.0550720691681,0.00502657890319824,0.00458264350891113,3.07485890388489,1,1,1,1,1,1,1,1,1,1,1,1
"356",56,"lstm","A3Benchmark","TS59",45.7329301834106,0.00478792190551758,0.00518941879272461,2.39896154403687,0.181818181818182,0.363636363636364,0.242424242424242,0.181818181818182,0.363636363636364,0.242424242424242,0.785714285714286,1,0.88,0.785714285714286,1,0.88
"357",57,"lstm","A3Benchmark","TS6",58.2596709728241,0.00519800186157227,0.0046989917755127,1.59543776512146,1,1,1,1,1,1,1,1,1,1,1,1
"358",58,"lstm","A3Benchmark","TS60",39.2121088504791,0.00511860847473145,0.00550580024719238,1.13185262680054,0.5,0.583333333333333,0.538461538461538,0.728571428571429,0.85,0.784615384615385,1,1,1,1,1,1
"359",59,"lstm","A3Benchmark","TS61",52.1524560451508,0.0050051212310791,0.00507688522338867,2.27063274383545,1,1,1,1,1,1,1,1,1,1,1,1
"360",60,"lstm","A3Benchmark","TS62",38.5194239616394,0.00498843193054199,0.00469565391540527,2.95992636680603,0.285714285714286,0.333333333333333,0.307692307692308,0.285714285714286,0.333333333333333,0.307692307692308,1,1,1,1,1,1
"361",61,"lstm","A3Benchmark","TS63",51.2356491088867,0.00504875183105469,0.00460314750671387,2.7303638458252,1,1,1,1,1,1,1,1,1,1,1,1
"362",62,"lstm","A3Benchmark","TS64",57.371618270874,0.0147428512573242,0.00461196899414062,1.23084473609924,0.8,1,0.888888888888889,0.8,1,0.888888888888889,1,1,1,1,1,1
"363",63,"lstm","A3Benchmark","TS65",64.7695429325104,0.00458621978759766,0.00461101531982422,1.88398122787476,1,1,1,1,1,1,1,1,1,1,1,1
"364",64,"lstm","A3Benchmark","TS66",66.9521358013153,0.00519585609436035,0.00708436965942383,1.12689208984375,0.5,1,0.666666666666667,0.5,1,0.666666666666667,1,1,1,1,1,1
"365",65,"lstm","A3Benchmark","TS67",46.3936755657196,0.00514078140258789,0.00529313087463379,2.38396525382996,0.411764705882353,0.4375,0.424242424242424,0.458823529411765,0.4875,0.472727272727273,1,1,1,1,1,1
"366",66,"lstm","A3Benchmark","TS68",57.7187535762787,0.00511813163757324,0.00459814071655273,2.56053471565247,1,1,1,1,1,1,1,1,1,1,1,1
"367",67,"lstm","A3Benchmark","TS69",54.8885488510132,0.00525808334350586,0.00471854209899902,2.86142444610596,1,1,1,1,1,1,1,1,1,1,1,1
"368",68,"lstm","A3Benchmark","TS7",65.7530953884125,0.00544142723083496,0.00496435165405273,2.61397266387939,0.571428571428571,0.8,0.666666666666667,0.685714285714286,0.96,0.8,0.8,0.8,0.8,0.96,0.96,0.96
"369",69,"lstm","A3Benchmark","TS70",44.4867794513702,0.00484085083007812,0.00477480888366699,2.1921718120575,0.470588235294118,0.888888888888889,0.615384615384615,0.470588235294118,0.888888888888889,0.615384615384615,0.9,1,0.947368421052632,0.9,1,0.947368421052632
"370",70,"lstm","A3Benchmark","TS71",36.9005908966064,0.00481462478637695,0.00490045547485352,4.16516709327698,0.866666666666667,0.8125,0.838709677419355,0.973333333333333,0.9125,0.941935483870968,1,0.9375,0.967741935483871,1,0.9375,0.967741935483871
"371",71,"lstm","A3Benchmark","TS72",36.2231500148773,0.0048670768737793,0.00461363792419434,1.83664989471436,0.230769230769231,0.375,0.285714285714286,0.276923076923077,0.45,0.342857142857143,0.666666666666667,1,0.8,0.666666666666667,1,0.8
"372",72,"lstm","A3Benchmark","TS73",59.8195459842682,0.00543355941772461,0.00465536117553711,2.36118149757385,0.882352941176471,1,0.9375,0.882352941176471,1,0.9375,0.666666666666667,0.933333333333333,0.777777777777778,0.704761904761905,0.986666666666667,0.822222222222222
"373",73,"lstm","A3Benchmark","TS74",36.7405388355255,0.00476288795471191,0.00494217872619629,1.45228481292725,0.545454545454545,1,0.705882352941176,0.545454545454545,1,0.705882352941176,1,1,1,1,1,1
"374",74,"lstm","A3Benchmark","TS75",62.9956860542297,0.00512194633483887,0.00498342514038086,2.1057550907135,1,0.857142857142857,0.923076923076923,1,0.857142857142857,0.923076923076923,1,0.857142857142857,0.923076923076923,1,0.857142857142857,0.923076923076923
"375",75,"lstm","A3Benchmark","TS76",68.2198207378387,0.00480484962463379,0.0142841339111328,2.60694980621338,1,1,1,1,1,1,1,1,1,1,1,1
"376",76,"lstm","A3Benchmark","TS77",59.2600224018097,0.00492501258850098,0.0045928955078125,1.29206919670105,1,1,1,1,1,1,1,1,1,1,1,1
"377",77,"lstm","A3Benchmark","TS78",52.3341524600983,0.00433659553527832,0.00505757331848145,2.6278235912323,0.5,0.6,0.545454545454545,0.588888888888889,0.706666666666667,0.642424242424242,1,1,1,1,1,1
"378",78,"lstm","A3Benchmark","TS79",55.9427738189697,0.0144608020782471,0.00469827651977539,2.38778400421143,0.571428571428571,0.8,0.666666666666667,0.571428571428571,0.8,0.666666666666667,1,0.8,0.888888888888889,1,0.8,0.888888888888889
"379",79,"lstm","A3Benchmark","TS8",41.8364799022675,0.00521159172058105,0.00466609001159668,1.13784527778625,0.266666666666667,1,0.421052631578947,0.266666666666667,1,0.421052631578947,1,1,1,1,1,1
"380",80,"lstm","A3Benchmark","TS80",37.7155930995941,0.00481724739074707,0.00496459007263184,3.48543190956116,0.0769230769230769,0.0769230769230769,0.0769230769230769,0.2,0.2,0.2,1,1,1,1,1,1
"381",81,"lstm","A3Benchmark","TS81",58.9235239028931,0.00498771667480469,0.00496530532836914,2.284752368927,1,1,1,1,1,1,1,1,1,1,1,1
"382",82,"lstm","A3Benchmark","TS82",44.8017702102661,0.00499773025512695,0.00467276573181152,2.2387387752533,0.318181818181818,1,0.482758620689655,0.318181818181818,1,0.482758620689655,0.5,1,0.666666666666667,0.5,1,0.666666666666667
"383",83,"lstm","A3Benchmark","TS83",63.7299404144287,0.00484895706176758,0.00458264350891113,2.56536269187927,0.923076923076923,1,0.96,0.923076923076923,1,0.96,1,1,1,1,1,1
"384",84,"lstm","A3Benchmark","TS84",41.7630188465118,0.00507354736328125,0.0046842098236084,2.99947643280029,0.173913043478261,0.8,0.285714285714286,0.208695652173913,0.96,0.342857142857143,0.5,1,0.666666666666667,0.5,1,0.666666666666667
"385",85,"lstm","A3Benchmark","TS85",60.9084565639496,0.00535130500793457,0.00480151176452637,2.49948978424072,1,1,1,1,1,1,1,1,1,1,1,1
"386",86,"lstm","A3Benchmark","TS86",55.7129724025726,0.0141353607177734,0.00490951538085938,2.95550298690796,1,1,1,1,1,1,1,1,1,1,1,1
"387",87,"lstm","A3Benchmark","TS87",60.1900818347931,0.0140254497528076,0.00520634651184082,2.59702467918396,0.75,0.857142857142857,0.8,0.75,0.857142857142857,0.8,0.857142857142857,0.857142857142857,0.857142857142857,0.857142857142857,0.857142857142857,0.857142857142857
"388",88,"lstm","A3Benchmark","TS88",62.769406080246,0.0177547931671143,0.00454807281494141,2.96156454086304,0.714285714285714,0.833333333333333,0.769230769230769,0.771428571428571,0.9,0.830769230769231,0.833333333333333,0.833333333333333,0.833333333333333,0.9,0.9,0.9
"389",89,"lstm","A3Benchmark","TS89",54.2090675830841,0.00502586364746094,0.00452661514282227,1.56898593902588,0.916666666666667,0.785714285714286,0.846153846153846,0.983333333333333,0.842857142857143,0.907692307692308,1,0.785714285714286,0.88,1,0.785714285714286,0.88
"390",90,"lstm","A3Benchmark","TS9",62.9727828502655,0.0147590637207031,0.00451946258544922,1.51344084739685,0.909090909090909,1,0.952380952380952,0.909090909090909,1,0.952380952380952,1,1,1,1,1,1
"391",91,"lstm","A3Benchmark","TS90",41.2480759620667,0.00501656532287598,0.00487208366394043,1.36607122421265,0.818181818181818,0.9,0.857142857142857,0.890909090909091,0.98,0.933333333333333,1,1,1,1,1,1
"392",92,"lstm","A3Benchmark","TS91",63.7325396537781,0.00491762161254883,0.00459074974060059,2.24138116836548,1,1,1,1,1,1,1,1,1,1,1,1
"393",93,"lstm","A3Benchmark","TS92",62.5355784893036,0.00503730773925781,0.00470972061157227,2.99169826507568,1,1,1,1,1,1,1,1,1,1,1,1
"394",94,"lstm","A3Benchmark","TS93",53.3014862537384,0.00516986846923828,0.00470662117004395,2.23121070861816,0.882352941176471,1,0.9375,0.882352941176471,1,0.9375,1,1,1,1,1,1
"395",95,"lstm","A3Benchmark","TS94",72.731739282608,0.00505876541137695,0.0053856372833252,1.10581994056702,0.75,1,0.857142857142857,0.75,1,0.857142857142857,1,1,1,1,1,1
"396",96,"lstm","A3Benchmark","TS95",36.4459271430969,0.00530171394348145,0.00498342514038086,2.44555687904358,0.428571428571429,0.375,0.4,0.428571428571429,0.375,0.4,1,1,1,1,1,1
"397",97,"lstm","A3Benchmark","TS96",49.6931979656219,0.00500249862670898,0.00464510917663574,2.59213066101074,0.625,1,0.769230769230769,0.625,1,0.769230769230769,1,1,1,1,1,1
"398",98,"lstm","A3Benchmark","TS97",51.0880887508392,0.00501108169555664,0.00476169586181641,1.59695029258728,0.5,0.6,0.545454545454545,0.55,0.66,0.6,1,0.9,0.947368421052632,1,0.9,0.947368421052632
"399",99,"lstm","A3Benchmark","TS98",58.6399419307709,0.00511288642883301,0.00452804565429688,2.07699513435364,0.923076923076923,0.923076923076923,0.923076923076923,0.923076923076923,0.923076923076923,0.923076923076923,1,0.923076923076923,0.96,1,0.923076923076923,0.96
"400",100,"lstm","A3Benchmark","TS99",35.1324687004089,0.00493550300598145,0.00459814071655273,1.17179155349731,0.2,0.272727272727273,0.230769230769231,0.333333333333333,0.454545454545455,0.384615384615385,1,1,1,1,1,1
"401",1,"remd","A3Benchmark","TS1",3.74317169189453e-05,5.46981549263,4.15238285064697,3.65188074111938,0.6875,1,0.814814814814815,0.6875,1,0.814814814814815,0.846153846153846,1,0.916666666666667,0.846153846153846,1,0.916666666666667
"402",2,"remd","A3Benchmark","TS10",1.74045562744141e-05,3.00330710411072,5.1104416847229,2.74320483207703,0.9,0.9,0.9,0.98,0.98,0.98,0.9,0.9,0.9,0.98,0.98,0.98
"403",3,"remd","A3Benchmark","TS100",3.93390655517578e-05,3.29961180686951,6.3530900478363,1.75623035430908,1,1,1,1,1,1,1,1,1,1,1,1
"404",4,"remd","A3Benchmark","TS11",2.02655792236328e-05,2.8245964050293,5.0339150428772,2.83910417556763,1,1,1,1,1,1,1,1,1,1,1,1
"405",5,"remd","A3Benchmark","TS12",1.71661376953125e-05,1.98132252693176,6.10604310035706,1.14051461219788,1,1,1,1,1,1,1,1,1,1,1,1
"406",6,"remd","A3Benchmark","TS13",2.16960906982422e-05,3.46797060966492,5.19871616363525,2.4515655040741,1,1,1,1,1,1,1,1,1,1,1,1
"407",7,"remd","A3Benchmark","TS14",1.85966491699219e-05,2.05605411529541,6.63836884498596,1.06397247314453,1,1,1,1,1,1,1,1,1,1,1,1
"408",8,"remd","A3Benchmark","TS15",2.19345092773438e-05,4.15425753593445,5.10466408729553,4.13811087608337,1,1,1,1,1,1,1,1,1,1,1,1
"409",9,"remd","A3Benchmark","TS16",1.9073486328125e-05,2.2191743850708,4.35671710968018,1.91597247123718,0.692307692307692,1,0.818181818181818,0.692307692307692,1,0.818181818181818,0.529411764705882,1,0.692307692307692,0.529411764705882,1,0.692307692307692
"410",10,"remd","A3Benchmark","TS17",3.38554382324219e-05,2.70293664932251,5.67618775367737,1.24827170372009,1,1,1,1,1,1,0.5,1,0.666666666666667,0.5,1,0.666666666666667
"411",11,"remd","A3Benchmark","TS18",3.45706939697266e-05,4.30449938774109,5.16780996322632,3.52982115745544,1,0.916666666666667,0.956521739130435,1,0.916666666666667,0.956521739130435,0.916666666666667,0.916666666666667,0.916666666666667,0.916666666666667,0.916666666666667,0.916666666666667
"412",12,"remd","A3Benchmark","TS19",1.85966491699219e-05,3.22240090370178,4.94162559509277,2.89933490753174,1,1,1,1,1,1,1,1,1,1,1,1
"413",13,"remd","A3Benchmark","TS2",3.55243682861328e-05,2.26201128959656,6.65883588790894,1.73754191398621,1,1,1,1,1,1,1,1,1,1,1,1
"414",14,"remd","A3Benchmark","TS20",2.05039978027344e-05,1.86451482772827,5.6717357635498,1.52602624893188,1,1,1,1,1,1,1,1,1,1,1,1
"415",15,"remd","A3Benchmark","TS22",3.09944152832031e-05,2.95706582069397,5.09978008270264,2.49340867996216,1,1,1,1,1,1,1,1,1,1,1,1
"416",16,"remd","A3Benchmark","TS23",3.29017639160156e-05,2.63885855674744,5.02047157287598,2.17389440536499,1,1,1,1,1,1,1,1,1,1,1,1
"417",17,"remd","A3Benchmark","TS24",3.50475311279297e-05,3.58740258216858,3.9720356464386,2.32385325431824,1,1,1,1,1,1,1,1,1,1,1,1
"418",18,"remd","A3Benchmark","TS25",3.57627868652344e-05,2.2296450138092,4.3914942741394,2.00334930419922,1,1,1,1,1,1,0.666666666666667,1,0.8,0.666666666666667,1,0.8
"419",19,"remd","A3Benchmark","TS26",3.814697265625e-05,1.75158715248108,5.85347652435303,1.27876543998718,1,1,1,1,1,1,1,1,1,1,1,1
"420",20,"remd","A3Benchmark","TS27",2.24113464355469e-05,1.89850783348083,6.29486393928528,1.16016626358032,1,1,1,1,1,1,1,1,1,1,1,1
